Date,Close,High,Low,Open,Volume,SMA150,Signal,Position
2023-01-03,30.33084487915039,31.69852528050692,29.8656478500274,31.465926765945422,11467600,,0,0.0
2023-01-04,31.27984619140625,31.661307600478096,30.4238853902388,30.47040438175068,8497300,,0,0.0
2023-01-05,31.19610977172852,31.48453319023888,30.935600586733,30.935600586733,5208000,,0,0.0
2023-01-06,32.63822937011719,32.68474836904348,30.544842475885208,30.703007782069008,10662800,,0,0.0
2023-01-09,33.30221176147461,33.601473132381344,32.65692653188195,32.83461542349822,7866300,,0,0.0
2023-01-10,33.863319396972656,33.89137759771415,32.92812690171812,33.189983226273235,5432900,,0,0.0
2023-01-11,33.63888168334961,34.05971553339337,33.152581063934235,33.30221174933305,8963700,,0,0.0
2023-01-12,34.57406997680664,34.620828891165296,33.769803806922376,34.13452833338699,8037300,,0,0.0
2023-01-13,34.5927848815918,34.62083952532898,33.57342453856902,33.69499703974853,5585800,,0,0.0
2023-01-17,34.63954162597656,34.69565090991273,34.07842381427338,34.59278270020397,6791000,,0,0.0
2023-01-18,33.947486877441406,35.26610815356386,33.47989062963236,35.191294609002064,9224300,,0,0.0
2023-01-19,34.0877685546875,34.30286240926452,33.4144287890715,33.6669312011775,5490200,,0,0.0
2023-01-20,34.65824508666992,34.70500401133202,34.08777693035142,34.43379725382367,5762900,,0,0.0
2023-01-23,34.31222152709961,34.78917183870019,34.162590826249435,34.73305898807738,6098600,,0,0.0
2023-01-24,34.30287170410156,34.583428826636926,34.05971958175418,34.12518635890722,3900300,,0,0.0
2023-01-25,34.480552673339844,34.50861087926665,33.91008457501269,34.05971525920695,6402600,,0,0.0
2023-01-26,33.386375427246094,33.99424845661838,32.56340496762155,33.66693248445458,16712000,,0,0.0
2023-01-27,33.891380310058594,34.04101097857529,33.152577323486426,33.180631958996884,8196500,,0,0.0
2023-01-30,33.17129135131836,34.499263478732054,33.14323314008565,33.6669424175393,6983000,,0,0.0
2023-01-31,33.451839447021484,33.732396511152025,33.18998666282986,33.28350449504784,5602200,,0,0.0
2023-02-01,33.3209228515625,33.78851928508297,32.87203070348017,33.19934677995343,9279100,,0,0.0
2023-02-02,34.43379592895508,34.8920419349577,33.22739645471288,33.38638107341968,9675900,,0,0.0
2023-02-03,33.9942512512207,34.39638437435285,33.93814197565229,34.03165981325086,4831100,,0,0.0
2023-02-06,33.685646057128906,33.9942578349551,33.517311062868245,33.66694177249133,4388700,,0,0.0
2023-02-07,33.84461975097656,34.04101291314052,33.26480132345761,33.573416601517586,5404900,,0,0.0
2023-02-08,33.012298583984375,33.75110160575978,33.00294822752753,33.60147093011333,5489000,,0,0.0
2023-02-09,32.59146499633789,33.51730736255854,32.57276428124239,33.18999133623045,5911400,,0,0.0
2023-02-10,32.32960891723633,32.48859351934328,31.918125444537534,32.26414571856781,4808700,,0,0.0
2023-02-13,32.797203063964844,32.91877909665973,32.2454393063207,32.329606780113075,3686000,,0,0.0
2023-02-14,33.20868682861328,33.348967142107576,32.5166463196487,32.80655730271452,5334900,,0,0.0
2023-02-15,33.405086517333984,33.52665900750865,32.77850551326074,32.87202692971501,5124600,,0,0.0
2023-02-16,33.11517333984375,33.18999046817747,32.61952235080246,33.10582298254055,5566900,,0,0.0
2023-02-17,33.06840896606445,33.18063107258486,32.72238872326529,33.04035433130346,4250800,,0,0.0
2023-02-21,31.57210350036621,32.703689361375254,31.422472813349387,32.57276295617015,6613300,,0,0.0
2023-02-22,31.42247200012207,31.796550491721312,31.188673834741767,31.497289125432676,5611200,,0,0.0
2023-02-23,31.45987701416016,31.72172978825697,31.216728519281183,31.590803401208564,6215100,,0,0.0
2023-02-24,31.39441299438477,31.43182155183592,30.889408171223412,31.001633843576865,5343000,,0,0.0
2023-02-27,31.366357803344727,31.90876760685415,31.31959889109886,31.796545503968808,4815300,,0,0.0
2023-02-28,31.403778076171875,31.768502722227005,31.17933021918844,31.403778076171875,5244400,,0,0.0
2023-03-01,31.469240188598636,31.64692554218801,31.27284698281533,31.375718765016696,3639500,,0,0.0
2023-03-02,31.72173309326172,31.731087017583445,31.169972852493107,31.23543605283775,3936700,,0,0.0
2023-03-03,31.964879989624023,32.22673274847583,31.703027230772214,31.983584267752907,3871900,,0,0.0
2023-03-06,31.57210350036621,32.24544337568042,31.422472813349387,32.05840412504014,5682200,,0,0.0
2023-03-07,31.37466049194336,32.06101016320615,31.30884638556198,31.63792050406867,7739300,,0,0.0
2023-03-08,31.872974395751957,31.891775353385245,31.393467484301127,31.449881117001247,5850400,,0,0.0
2023-03-09,31.10200309753418,32.324269665243136,30.848147154097745,31.863567341243737,8594100,,0,0.0
2023-03-10,30.8105411529541,31.054993056322928,30.10538687947465,30.88575574375985,13423400,,0,0.0
2023-03-13,29.202789306640625,30.387448734941707,29.127572920397704,30.22761548331309,12036000,,0,0.0
2023-03-14,28.70447158813477,29.992551985501507,28.318987516517023,29.70108881280749,15141200,,0,0.0
2023-03-15,27.95231056213379,28.48822743853377,27.651445073158342,28.140352389393325,12768800,,0,0.0
2023-03-16,28.65746688842773,28.760890080560284,27.670251704016703,27.8018799170582,9480400,,0,0.0
2023-03-17,28.234373092651367,28.582248139199823,27.952310353863684,28.413010854587164,7742700,,0,0.0
2023-03-20,28.281381607055664,28.563442542117315,28.065134770621757,28.20616523815258,5734100,,0,0.0
2023-03-21,29.183982849121094,29.306208788757417,28.554045021841876,28.71388004647391,6676800,,0,0.0
2023-03-22,28.281381607055664,29.466040762254035,28.27197933678032,29.277998943346475,5687100,,0,0.0
2023-03-23,27.84889030456543,28.676270432922408,27.54802301004487,28.525837682312048,4993300,,0,0.0
2023-03-24,27.858295440673828,27.91470907656082,27.21895704032257,27.53862713714827,6308100,,0,0.0
2023-03-27,28.34720039367676,28.55404678734278,28.02753032464744,28.30959309965565,5115900,,0,0.0
2023-03-28,28.798498153686523,28.873714533649565,28.3377976022504,28.34719987390827,4056300,,0,0.0
2023-03-29,29.5600643157959,29.56946658691226,29.024147415262263,29.146373353175257,4730900,,0,0.0
2023-03-30,29.91734313964844,30.24641367858805,29.842126760276532,29.89853859648048,5097100,,0,0.0
2023-03-31,30.59429359436035,30.622498616962027,30.15239577840062,30.246414911472893,5193400,,0,0.0
2023-04-03,29.79511260986328,30.396845345525204,29.74810125917894,30.15238990856596,6081300,,0,0.0
2023-04-04,29.823320388793945,30.114783616829463,29.42843397297493,30.048969513076266,4715500,,0,0.0
2023-04-05,29.691694259643555,29.7199010746407,29.240395979488987,29.522456956260605,4196400,,0,0.0
2023-04-06,29.701095581054688,29.93614698527747,29.484848719561704,29.870332879023078,2979700,,0,0.0
2023-04-10,30.246414184570312,30.265218728052847,29.51305492175112,29.578869030640025,4487400,,0,0.0
2023-04-11,30.754121780395508,30.97036862018001,30.142990342726108,30.321628100826494,6179500,,0,0.0
2023-04-12,30.312232971191406,30.6413035274813,29.437839600778155,30.556684872063887,12377200,,0,0.0
2023-04-13,30.28401756286621,30.725915284906304,29.804514347549784,30.707110744968507,8621400,,0,0.0
2023-04-14,29.776309967041016,30.46266138437182,29.597670409656303,30.359238199575444,6606200,,0,0.0
2023-04-17,30.378040313720703,30.434450347029845,29.78570985777983,29.91733805096685,4447600,,0,0.0
2023-04-18,30.14299201965332,30.70711392990076,29.193382380597257,30.65070030423616,21631400,,0,0.0
2023-04-19,30.509672164916992,30.688309936146137,29.879734346809343,29.954950722405783,6395200,,0,0.0
2023-04-20,30.28401756286621,30.716511221637774,30.152389369900888,30.340431182679605,5003100,,0,0.0
2023-04-21,30.22761344909668,30.51907490871101,30.00196251225336,30.38744668996906,4329500,,0,0.0
2023-04-24,30.237010955810547,30.52847597337867,29.813917732437343,30.331030078071432,4586500,,0,0.0
2023-04-25,29.41903686523437,30.086582043541437,29.249799554311448,29.92674700470312,4956000,,0,0.0
2023-04-26,29.052350997924805,29.84212379962604,29.024145979271037,29.30620692560729,6638100,,0,0.0
2023-04-27,28.09334373474121,28.243778286980334,27.08732398684796,27.736066380585644,23081000,,0,0.0
2023-04-28,28.47882843017578,28.68567301619121,27.83948833647374,28.093342485079077,10931200,,0,0.0
2023-05-01,28.760894775390625,28.845513438530137,28.29079188830454,28.47883376045905,7183300,,0,0.0
2023-05-02,28.16855812072754,28.760888636268906,27.8394876046488,28.723279552545723,6812100,,0,0.0
2023-05-03,28.94893455505371,29.296809662104145,28.159161618371567,28.281387571127105,8755300,,0,0.0
2023-05-04,27.53862571716309,28.901922901399843,27.519821172837048,28.79849970090669,8760200,,0,0.0
2023-05-05,27.886499404907227,28.10274627377773,27.83948983977884,27.84889211146451,5809000,,0,0.0
2023-05-08,27.8206844329834,28.09334313020589,27.689056220069084,27.73606578373851,6960100,,0,0.0
2023-05-09,27.858295440673828,27.961718646499836,27.463408955965622,27.71726493755664,4653900,,0,0.0
2023-05-10,27.491613388061523,28.20616990758296,27.049717371764054,28.20616990758296,7088200,,0,0.0
2023-05-11,27.237754821777344,27.378787092458094,27.059117053968077,27.31297119593383,5568900,,0,0.0
2023-05-12,26.918087005615234,27.378789352821087,26.701840136224707,27.350582537696248,5101500,,0,0.0
2023-05-15,27.312971115112305,27.3693847405376,26.786456497574907,26.87107514241304,5574500,,0,0.0
2023-05-16,26.83346939086914,27.416395873960116,26.82406711942575,27.115530360971235,5016900,,0,0.0
2023-05-17,28.09334373474121,28.21557147219176,26.993303064185987,27.11553080163653,8269400,,0,0.0
2023-05-18,28.16855812072754,28.262579036735676,27.67025031449413,27.942908998287912,7223200,,0,0.0
2023-05-19,27.717260360717773,28.262579531144656,27.660848527445985,28.206167697872864,4717700,,0,0.0
2023-05-22,27.56682777404785,27.999323280508147,27.359983188618926,27.999323280508147,4655900,,0,0.0
2023-05-23,27.717260360717773,28.366002719892805,27.58563215198365,27.651446256350717,5819400,,0,0.0
2023-05-24,27.209552764892575,27.66085105896944,27.087325022767587,27.585634676623293,6072400,,0,0.0
2023-05-25,27.491613388061523,27.66085069443502,27.15313877531453,27.19074786264197,5832700,,0,0.0
2023-05-26,27.877098083496094,28.074542209025687,27.50101616974927,27.50101616974927,4414400,,0,0.0
2023-05-30,28.01812744140625,28.43181842641076,27.867694682004604,28.05573652790664,5567600,,0,0.0
2023-05-31,28.08393859863281,28.337792716427693,27.87709224442262,28.30018542958016,7024100,,0,0.0
2023-06-01,27.369386672973636,28.290787767045245,27.341179858269424,28.290787767045245,8699100,,0,0.0
2023-06-02,28.27198600769043,28.817305259233404,27.57623398284595,27.6514503694967,9546100,,0,0.0
2023-06-05,28.206167221069336,28.45062088551458,28.11214630500581,28.45062088551458,4999500,,0,0.0
2023-06-06,28.572847366333008,28.63866147084344,27.91470452792884,27.98992090355502,4460900,,0,0.0
2023-06-07,28.94893455505371,28.977139578528032,28.591655382445087,28.789099513265658,5088700,,0,0.0
2023-06-08,28.760894775390625,29.06176033619769,28.591657449111604,28.93013210166965,4483800,,0,0.0
2023-06-09,28.789098739624023,29.08056199859333,28.704480084874863,28.86431512236772,5313700,,0,0.0
2023-06-12,29.5788688659668,29.9643548320128,29.11816831300933,29.13697285638717,8837200,,0,0.0
2023-06-13,30.509672164916992,30.584886747213584,29.69169251116831,29.71989932450442,8559500,,0,0.0
2023-06-14,31.56269645690918,31.62851055103781,30.72591418590311,30.75411920150134,14745200,,0,0.0
2023-06-15,31.93878173828125,32.02340037609763,31.45927492845533,31.525089026023696,11142500,,0,0.0
2023-06-16,32.20204544067383,32.35247821021735,31.788356221079177,32.145631807119955,8743400,,0,0.0
2023-06-20,32.580108642578125,32.74078629320586,32.00355263870551,32.050810559152005,8930900,,0,0.0
2023-06-21,32.46669006347656,32.59901730788125,32.060265398105464,32.57065966702016,7216500,,0,0.0
2023-06-22,32.4005241394043,32.51394747738219,32.022457162789514,32.50449372977656,4663200,,0,0.0
2023-06-23,32.06971740722656,32.202041038904355,31.682196654935066,31.776712504548197,6016400,,0,0.0
2023-06-26,32.13587951660156,32.58011194604777,31.9941021353383,32.16423355063478,5842200,,0,0.0
2023-06-27,33.31734848022461,33.50638380264063,32.126432078436814,32.1831401512774,7819400,,0,0.0
2023-06-28,33.52528762817383,33.6008995936592,33.03379723309784,33.37406009165421,7692200,,0,0.0
2023-06-29,33.978965759277344,33.99786964954436,33.33624791239247,33.525283209514214,8144800,,0,0.0
2023-06-30,34.224708557128906,34.25306619483588,33.93170727669413,34.0262231209218,7172200,,0,0.0
2023-07-03,35.00920486450195,35.09427056919704,34.05457822230729,34.05457822230729,4233200,,0,0.0
2023-07-05,35.1793327331543,35.32110648967785,34.451549245246134,34.92413564475418,8215400,,0,0.0
2023-07-06,35.06591033935547,35.07536408670547,34.52716211794764,34.829617133280166,7281900,,0,0.0
2023-07-07,35.529056549072266,35.91657737122403,35.11318168803475,35.122631832480266,5735000,,0,0.0
2023-07-10,36.3040885925293,36.33244262391664,35.566854932072346,35.58575882151332,7516700,,0,0.0
2023-07-11,37.0318717956543,37.13584138392009,36.32299217262194,36.35134620376781,8125100,,0,0.0
2023-07-12,36.43641662597656,37.36268568747789,36.37025480769423,37.23036205091323,9541100,,0,0.0
2023-07-13,35.00920486450195,37.08858595273299,34.99975111645336,37.069682062184256,14500600,,0,0.0
2023-07-14,34.366485595703125,35.12262315883583,34.186900445644646,34.97139564620929,9121000,,0,0.0
2023-07-17,34.28141784667969,34.55551882367553,34.14909423172945,34.300321735322306,4790900,,0,0.0
2023-07-18,34.72565460205078,34.73510474479168,33.91280531548898,34.05457908989369,5258500,,0,0.0
2023-07-19,35.30220413208008,35.36836594243678,34.70674783886977,34.71619798082862,6488700,,0,0.0
2023-07-20,35.04701614379883,35.29275953436424,34.51771797224797,35.11317796454909,6318800,,0,0.0
2023-07-21,35.20769500732422,35.42508436933444,34.80127032013804,35.29276072337595,4648700,,0,0.0
2023-07-24,35.16043472290039,35.34947003541761,34.87688355689892,34.96194926725423,6093400,,0,0.0
2023-07-25,33.58198547363281,34.1112834930302,32.91091371004619,33.93170197483805,13980300,,0,0.0
2023-07-26,34.271968841552734,34.375938440698626,33.44021925948278,33.74267430851705,10660900,,0,0.0
2023-07-27,31.209613800048828,31.965751500922877,30.86935093326827,31.965751500922877,33284400,,0,0.0
2023-07-28,31.852325439453125,31.861775581414964,30.9071525991462,30.973314409523823,12511200,,0,0.0
2023-07-31,32.287109375,32.59901819411026,31.606583664613137,31.606583664613137,10006400,,0,0.0
2023-08-01,31.59712791442871,32.03190654978374,31.23796123039498,32.00355251873178,8903200,,0,0.0
2023-08-02,31.540422439575195,31.76726554917497,31.237967363808103,31.237967363808103,7348000,,0,0.0
2023-08-03,30.49127578735352,31.209609201503543,30.38730979831062,30.77483053825657,10735000,,0,0.0
2023-08-04,30.93551254272461,31.124547868022542,30.566895641445548,30.746477217426676,8305700,,0,0.0
2023-08-07,31.162351608276367,31.18125549890669,30.39676026271611,30.878796854369885,8037200,,0,0.0
2023-08-08,31.890138626098636,32.07917034177606,30.76538044785406,30.82209212588661,8051300,31.22864367167155,1,1.0
2023-08-09,31.78616714477539,31.937394671729045,31.45535445074957,31.757809504656883,8101500,31.23834582010905,1,1.0
2023-08-10,31.98465156555176,32.25875257604255,31.521515251082874,32.05081338111181,8003700,31.243044522603352,1,1.0
2023-08-11,31.852325439453125,32.06971476005793,31.58767459239437,31.95629502877461,5061400,31.247419293721517,1,1.0
2023-08-14,31.691650390625,31.84287793048011,31.52151895759438,31.691650390625,4164300,31.24110876719157,1,1.0
2023-08-15,31.30412483215332,31.49316012960181,31.058381469354167,31.436448458702746,4498900,31.22778818766276,0,1.0
2023-08-16,31.115089416503903,31.918488526220912,31.10563927416416,31.18125483507567,5381300,31.209466654459636,0,1.0
2023-08-17,30.46291923522949,31.181252589974065,30.415661315836644,31.058379115114157,5945700,31.18829357147217,-1,0.0
2023-08-18,30.38731002807617,30.595245613282646,30.151015001461687,30.2266287609796,5452800,31.16038183848063,-1,0.0
2023-08-21,30.169919967651367,30.737024085641195,30.028144388847483,30.434569036786435,7323500,31.130896072387696,-1,0.0
2023-08-22,29.772947311401367,30.321149341766684,29.62171978674,30.245533776661706,6980100,31.098452110290527,-1,0.0
2023-08-23,29.839109420776367,29.96198291250289,29.65952605743916,29.763495657704013,4300900,31.071062927246093,-1,0.0
2023-08-24,29.50829696655273,30.00923924707747,29.50829696655273,29.583910725615507,4420600,31.04053311665853,-1,0.0
2023-08-25,29.50829696655273,29.67842837513752,29.177487897387007,29.536652802241605,3982900,31.006200129191082,-1,0.0
2023-08-28,29.385427474975582,30.00924148444606,29.186940215903515,29.668978641907856,5515500,30.973354835510253,-1,0.0
2023-08-29,30.06595039367676,30.21717791823044,29.39487847881659,29.39487847881659,4814200,30.945108693440755,-1,0.0
2023-08-30,29.89581871032715,30.084854015714747,29.71623715326064,29.98088441747414,3231700,30.914543800354004,-1,0.0
2023-08-31,29.86746406555176,30.10375729106597,29.650074730744496,30.01869158565892,5202800,30.891084391276042,-1,0.0
2023-09-01,29.69733238220215,30.10375701480068,29.54610486348282,30.02814325544101,4208400,30.863124071757,-1,0.0
2023-09-05,29.25054168701172,29.716344693787484,29.06992360253572,29.53572660931149,5519500,30.83698574066162,-1,0.0
2023-09-06,28.490047454833984,29.336099499119875,28.280911951961038,28.42350442269994,8878300,30.80390712738037,-1,0.0
2023-09-07,27.97671127319336,28.63263874582353,27.91016824801492,28.452020668081012,7910900,30.768279050191243,-1,0.0
2023-09-08,28.071775436401367,28.11930565387914,27.634489820327243,28.04325621801776,8608200,30.725865580240885,-1,0.0
2023-09-11,27.95770072937012,28.31893691414832,27.701033200158488,28.252392070412213,4906400,30.685621910095215,-1,0.0
2023-09-12,27.83412170410156,28.157332271199014,27.720046639706496,28.043257206803943,4291900,30.646611747741698,-1,0.0
2023-09-13,27.368318557739254,27.520417434221148,26.96905855368389,27.15918124270544,8279200,30.60343640645345,-1,0.0
2023-09-14,27.510910034179688,27.672515311250173,27.16868666787476,27.624983280840286,8286200,30.566760482788087,-1,0.0
2023-09-15,28.223875045776367,28.271405264496376,27.387329416275843,27.4443678545338,8547500,30.53764321645101,-1,0.0
2023-09-18,27.643993377685547,28.15732837672084,27.62498056738912,28.04325332810365,5292000,30.50640577952067,-1,0.0
2023-09-19,27.48238945007324,27.75806977326473,27.25424115492933,27.643994719112037,6510300,30.470973688761394,-1,0.0
2023-09-20,27.111650466918945,27.786588990800176,27.102144060688865,27.72004596035122,4993100,30.43032677968343,-1,0.0
2023-09-21,26.883501052856445,27.377821464389104,26.883501052856445,26.99757429660955,4960300,30.386849543253582,-1,0.0
2023-09-22,26.664857864379883,26.997574822604903,26.64584686549165,26.912018981542428,5311700,30.34384744008382,-1,0.0
2023-09-25,26.142019271850582,26.484242649802898,26.00893320849652,26.379673992503776,6223400,30.297671508789062,-1,0.0
2023-09-26,25.248435974121094,26.2465868476316,25.23892956810729,25.923376295808566,10208600,30.25551372528076,-1,0.0
2023-09-27,25.48609161376953,25.64769689557042,25.15337464380751,25.267449706968804,11127800,30.215937856038412,-1,0.0
2023-09-28,25.875844955444336,26.075475860732094,25.314979677811408,25.41954833358888,6501500,30.178710975646972,-1,0.0
2023-09-29,25.733251571655277,26.16103077264181,25.571646297189417,25.96139987446092,5941600,30.140969899495442,-1,0.0
2023-10-02,25.84733009338379,26.00893538950602,25.6286863540454,25.77128064892402,6411100,30.104176381429035,-1,0.0
2023-10-03,25.48609161376953,26.04695689689252,25.362511957409613,25.809302177371308,6603100,30.064725138346354,-1,0.0
2023-10-04,25.856834411621094,26.294118228646305,25.53362384548871,25.552634845196422,11733700,30.02730909983317,-1,0.0
2023-10-05,25.97090721130371,26.18004452290979,25.73325249405069,26.018439242651272,6775600,29.988970260620118,-1,0.0
2023-10-06,25.742759704589844,26.12300690144224,25.45757476024096,25.78078533085591,6796800,29.94748945871989,-1,0.0
2023-10-09,25.19139862060547,25.295967270563057,24.65905259140242,25.25794164761066,7451500,29.904951426188152,-1,0.0
2023-10-10,25.333993911743164,25.88535281404363,25.26745087730096,25.562142235471452,7005600,29.864680315653484,-1,0.0
2023-10-11,24.90621757507324,25.780787094234213,24.839672724556028,25.191402538928475,7150100,29.818235270182292,-1,0.0
2023-10-12,24.19325065612793,24.953745017098687,24.03164537777645,24.91571939246936,8747800,29.772176920572917,-1,0.0
2023-10-13,24.11720085144043,24.221767691249795,23.832014110563808,24.00312579245747,8373500,29.72755465189616,-1,0.0
2023-10-16,24.345348358154297,24.44991519453575,24.02213781698656,24.19324949327083,5992100,29.695171712239585,-1,0.0
2023-10-17,24.516462326049805,24.687572205166628,24.202756348098145,24.221769161276125,4496000,29.66725165049235,-1,0.0
2023-10-18,23.48028564453125,24.259792788992154,23.44226002130803,24.25028638318635,7448300,29.637438151041668,-1,0.0
2023-10-19,23.166582107543945,23.736951965420594,23.14756929543831,23.44226063042945,7268500,29.600832252502443,-1,0.0
2023-10-20,23.004976272583008,23.318680412065437,22.92892683916792,23.05250648853187,7522000,29.56596960703532,-1,0.0
2023-10-23,23.090532302856445,23.76547080335417,22.776826347617103,22.900407811165,6910400,29.531363945007325,-1,0.0
2023-10-24,22.71979141235352,23.26164389679752,22.653248379269044,23.157077050448358,6445100,29.488269335428875,-1,0.0
2023-10-25,22.434606552124023,22.852879378596423,22.41559373883853,22.7673235319734,10493300,29.449290835062662,-1,0.0
2023-10-26,22.23497772216797,22.90041174421192,21.693125184896505,22.33954639187364,12871600,29.411864751180012,-1,0.0
2023-10-27,21.236825942993164,22.17793841744425,21.122750879501385,21.769172008577677,11576700,29.367721621195475,-1,0.0
2023-10-30,21.39842987060547,21.4459600863738,20.92312046027615,21.312874031693276,13309200,29.321396484375,-1,0.0
2023-10-31,21.132259368896484,21.379420519856662,20.837567994473957,21.236828036307816,12171000,29.270288225809733,-1,0.0
2023-11-01,21.132259368896484,21.360407705207,20.82806158714913,20.989666885347635,8540300,29.21410285949707,-1,0.0
2023-11-02,22.016332626342773,22.035345438678924,21.331887700695585,21.455467354557403,6854700,29.161429456075034,-1,0.0
2023-11-03,22.52967071533203,22.757819054614053,22.23497752390949,22.415595639110105,10929200,29.107665303548178,-1,0.0
2023-11-06,22.368061065673828,22.80534484431299,22.101887148353377,22.710282601472723,6043000,29.058151626586913,-1,0.0
